"gene","baseMean","log2FC_raw","log2FC_shrunk","lfcSE","pvalue","padj","direction"
"SCN9A",151.242917401429,-3.03184603670457,-0.463355074215312,0.844944379352937,0.000332943727905538,0.0927513980780476,"down_in_AD"
"CD22",40.7789551777947,2.21635375037922,0.693184286058336,0.63091661953807,0.000443226397988621,0.119609075761209,"up_in_AD"
"GABBR1",53.1678635098842,-6.20047235923113,-0.184946953063501,1.79429465877697,0.00054894719238669,0.144550227574803,"down_in_AD"
"LAMC1",421.828676228051,-1.25820482007305,-0.704567018637652,0.364517850688598,0.000557074915429462,0.144550227574803,"down_in_AD"
"OTUD5",515.859721500785,1.02588873854255,0.686093132635288,0.298495505254495,0.000588488959354898,0.14982040619954,"up_in_AD"
"ITGB7",163.1116392365,-1.69367047079891,-0.67625056940414,0.493854296679632,0.000604707245889312,0.151098423496009,"down_in_AD"
"LGI2",276.760021772887,-2.49112322437939,-0.514718949108748,0.731765272284977,0.000663422513846116,0.162755635987739,"down_in_AD"
"TRIP6",92.8065507327656,-1.6698930104942,-0.672678357565809,0.494297377037825,0.000729310745169188,0.170455198967174,"down_in_AD"
"PCDHGC3",490.313793020471,-1.52655892046482,-0.678428585836293,0.452040622380138,0.000732705961616847,0.170455198967174,"down_in_AD"
"PTP4A3",52.471734276598,-3.88446420777387,-0.313016610444568,1.16373425961072,0.000844048247846787,0.193029542511808,"down_in_AD"
"CH25H",18.9358957415345,5.13958706063506,0.291081145738228,1.55142106559642,0.000923586288279548,0.207699163129266,"up_in_AD"
"MALT1",1428.41504551998,1.72056746624754,0.688088760369972,0.522563513542683,0.000992825872202156,0.21310373805339,"up_in_AD"
"CD99L2",679.40605437568,1.02181227307402,0.66450280840787,0.311221867469147,0.00102625716453902,0.21310373805339,"up_in_AD"
"PLPP3",153.447444570874,2.1183414784134,0.640298952636566,0.645298317214389,0.00102806327702113,0.21310373805339,"up_in_AD"
"DCBLD1",288.461334312789,3.12061986173916,0.476753180384138,0.953604271111638,0.00106620692193219,0.21310373805339,"up_in_AD"
"ADA",140.999521287014,1.15526236712927,0.683295012290205,0.353138932515725,0.00107012502264579,0.21310373805339,"up_in_AD"
"PRRT3",330.901039043947,2.98517507091362,0.497379793781499,0.912809479585213,0.00107427560901501,0.21310373805339,"up_in_AD"
"CD44",1330.79486936191,1.03617600246886,0.665574006769615,0.316859605759767,0.00107493392198688,0.21310373805339,"up_in_AD"
"ITM2C",1654.70198457788,-1.9091208864284,-0.587900950478327,0.585568042339963,0.00111298852002906,0.214536487153601,"down_in_AD"
"PGA4",148.37588029949,-2.39980686644444,-0.497816837035339,0.738616680973937,0.00115788731965193,0.22004751555019,"down_in_AD"
"USP2",24.2992535591353,2.72287599864458,0.545203647851874,0.839758034668613,0.00118505473139202,0.222082548481562,"up_in_AD"
"PCDH18",12.2689119123435,-6.56387372476491,-0.191074497523098,2.03654680025082,0.00126837421470544,0.229298782533678,"down_in_AD"
"PMFBP1",66.3346908785532,1.72701202504702,0.669979774813609,0.535834509001958,0.00126841171279264,0.229298782533678,"up_in_AD"
"CRIM1",517.25211734509,-1.29193689085942,-0.657806547658711,0.401740814707343,0.00130060268289256,0.230908315793017,"down_in_AD"
"FAM110A",245.745294056209,2.89896154465654,0.495271123105473,0.90358393439025,0.00133525630347563,0.233981990945412,"up_in_AD"
"PDPN",54.8000732081826,-2.88036764205048,-0.418994645677794,0.898914911870942,0.00135404614396463,0.234232623339932,"down_in_AD"
"STEAP3",209.885863490997,2.29729311532059,0.585634057772274,0.720701595247952,0.00143469366758685,0.245042046287967,"up_in_AD"
"CCDC86",246.942697081862,0.930624286165516,0.629815506597908,0.29263669671366,0.00147206309013848,0.245572406476523,"up_in_AD"
"AMOT",199.547263241181,1.62546068606421,0.667691193462979,0.511196948776918,0.00147419883825675,0.245572406476523,"up_in_AD"
"UTS2",22.2641483888774,-7.43666957959453,-0.11892857183251,2.36066608206493,0.00163135238900672,0.268437046156923,"down_in_AD"
"INPP5F",1868.95840210965,-1.85086283767637,-0.566179151041022,0.58986744441619,0.00170243851093411,0.271776721674727,"down_in_AD"
"EPOP",24.9807747757621,2.01876420312363,0.616864804883426,0.643505647138339,0.00170607448103172,0.271776721674727,"up_in_AD"
"ACSL5",185.391351020507,0.917192025113876,0.621034737132967,0.292462083624421,0.00171207450843784,0.271776721674727,"up_in_AD"
"PRKX",1028.87384665554,0.809562238602912,0.589564549576617,0.258461005683008,0.00173477229485058,0.272177704353708,"up_in_AD"
"NPIPA7",44.8091748258234,-1.85857884299626,-0.587162490923235,0.597186884346752,0.00185684087407558,0.282235558110238,"down_in_AD"
"PCDHA12",31.4254356889575,-1.94291128462948,-0.586910874861671,0.624329997784339,0.00185828197746254,0.282235558110238,"down_in_AD"
"RPSAP58",439.572861890307,0.873684125622669,0.60692244662839,0.280795299359479,0.00186162933905071,0.282235558110238,"up_in_AD"
"MAEL",21.2875125545393,-2.60746636612257,-0.493678807415671,0.84078167916288,0.00192711569045365,0.288917466792124,"down_in_AD"
"RGS3",138.427181914413,2.0320057509347,0.592759925255932,0.660677048862064,0.00210050232494917,0.310803775074341,"up_in_AD"
"THNSL2",26.3960609452457,-2.49344798975882,-0.485820682976147,0.811911267805633,0.00213282887374982,0.310803775074341,"down_in_AD"
